id_str,screen_name
340064894,Russ0_J0e
824369226,Knightmerican
14575988,davis_detroit
2835370158,Iheartamerica_
2789801433,1201Lake
2789459182,sakoehn
413568227,dave4Biz
1092282312,hilannvans
2220694304,TheNewElephant
1018754514,Ben___Wright
587264220,SarahMLenti
35293850,AwakenToGod
2783297914,azariahmanning3
340363540,RRMarketer
76134904,JoeAvilaF
1132678628,cwatson34
355571855,MKasiborski
93645412,IndranshG
2781770599,prestige_gov
2723333258,AccountInative
2432550806,Le_NainRouge
469860359,HeyTimmyA
19850687,ConserValidity
332677793,JoelW2012
2375669186,InfoRonin1
224749147,KristiJAllen
37153105,Tony_Larson
178527524,PinkUSADreamer
27671624,edwrather
41391695,ThatMattFogarty
61937281,MattAJoyner
2826874189,realmikenemesi
268970389,EJJake
787861002,DETSmallBiz
518075145,nusbaum_morgan
1683268122,NewRhonda
142944806,CorickJ
2197103768,jessisrad86
236891097,1111111ABCDEF
403392192,jonny_bball5
230442422,dhajciar
15974388,tenhedge
274136152,Brendy438
419941223,Lertzman1
229587501,knedgy
275582993,JosephJBaumann
542124856,KevinTatulyan
575674654,CorridorCap
2813699102,Bill_Kraemer
2752474096,SGillespie2014
226585259,NoviAcademics
2375710670,drkarthikindia
20863911,GIGIJillyP
23195603,Dbargen
529562997,KarlKroshinsky
1292994738,JenParrish777
294838928,chrismcclurenc
530800651,angieschwan
50075926,Hbeaz15
27956178,acmaurer50
17139211,pilken
24041474,BentnWasted
1061486761,CJSchaefer4043
18588822,SeanNobleAZDC
2545108364,Rep_Cotter
868205022,jpinto37
23592682,scottrobohn
2770688809,z_ojakli
1535146375,CarolSidwell
1075865083,placergop
1307845897,EricaDetro
2591440284,JonMieczkowski
123308629,dennismuchmore
374629507,Hcox2Cox
26582786,tnlawgirl
35045870,petezdanis
2571024796,DhurrenHurren
69310475,Andmort
185206202,mayberrysplace
315548602,enterpreneurint
226632702,PatriotDetroit
730945112,MHTigersSUP
24645354,BlueWaterDays
83671393,MarkMorganWI
23979828,graciestyle
262824439,hagansea
17701099,shawnsteel1
27313635,erikwill
23792770,anawrites16
20315501,aews
948978907,LibbyHuyck
2193412045,tats_marie
20410269,GlennonMar
500551344,willemdax
28818339,mstucko
1431873422,RakestrawJeff
137954423,bruceburt1970
18162363,bbollmann64
1142916918,mikeproppe
15312300,andrea_ness
2747579902,MLikes2Write
44563558,childofnewlight
374784784,BridgetMaryMc
2587766096,VoteMich
16737333,EdgePartnership
19679854,msbs05
461501094,JulieSowash
2764487481,Dynamicblendz1
316739994,ACSpollen
55574935,mommasaurus009
1904796000,RyanRShek
1190676614,BrettKarhoff
18776123,lizkline
26296692,Jiffy2
1383175381,j__whalley
15456529,jrfoleyjr
2808292027,LocalzzMI
188123495,Jefflitten
118763780,CityOfEscanaba
2429392130,HMenosky
2761235056,woodbeckmom
313497591,KVBaligian
214779476,MenaOnTheHill
2363000533,lifeliberty1776
47130248,conservmatt
1072022695,JerzyLuv2A
315525899,movinontweetz
2781657077,TeensGop
2481426612,klummer2009
820396736,LarryGustison1
500300203,DaveSchwick
35904361,patriot101
341735760,brucesid
63153810,364430
264007475,briansmith957
931286316,ScottPresler
30019474,wadelairsen
246266500,TriDCJon
1884441698,CrankshawMike
972792349,ScottJaeger_
824316404,AndrewHereza
2337393973,country247girl
2300616194,KayEs_isRight
147801264,joe_turcotte
519511945,NncyPpl
221416575,barnettchris
584270870,_Drew_S_A
2400351590,LisaGoeas
39701950,mblochparty
23875518,danielseuro
1880735730,IngieGerman
524039381,hopkins7152
1161814802,dlr1a
164332964,falinelli
68914867,vince0730
295301279,jillhamaker
2752709904,Paula_Sorrell
2606049619,livhacker
16068047,senatorjallen
2774075663,sitka2112
131316546,MGBeaumont
1125208824,raeannap
2780544729,scottheacox1
2742290504,TheNowDetroit
264229479,sieghayes
11102352,AndyWendt
2760817648,GOP_PR51
17343084,JeffAlbers
2745571873,TimEdRedStar
14240875,AFSCME
2743056622,royce_phillips
2252737555,jjfortin2
102427389,bbeub
316829992,mikebaysdell
279116445,mamanelsontweet
54537017,MrMzUltra
182965523,magibette
762858954,JaniceMGrace
397302727,MZKHomeImprove
2732628249,rydersinthesky
19929998,marknilsstrand
25453486,abdould
2532746144,ShawnAsksWhatIf
2214358322,scottnortonlaw
2823283896,JosephRabb
1915799222,d3almaker
67114082,SamRadecki910
2330500914,MoheebMurrayBSP
614052131,umstead_patrick
363998428,megscameron
16314543,JFriedman730
2388160848,bdbcastro
321430210,MStork30
2696185916,Alicia_WOODTV
2316422102,disvet03
2779473330,muffjr1974
2159853342,NicholasAgnetti
85641079,ReneeLaManna
2313173857,MichiganFlyTyer
16684000,stevemeyer
1426443408,tends_to_chaos
227430631,jweiskop
944632255,dchris4089
2654381654,TrusteeFleming
1932400345,PrvtInvestig8r
460660292,tweets4tom
151990273,wrkager
2820799681,Patriots_Gal
947662285,lauraingram72
15014405,PleasureEllis
2601120328,americanjoe111
33258483,J_Egan421
834466861,SHSHANK_GAURV
318808404,UknoKO
2818179859,ERepublicans
1704450206,snookamooka
17337907,MoJoCMO
26582259,CColt_45
298428010,kmcgators
88691752,Trane32
211563580,87_HKhan_87
69762312,manqual
2688616614,MIcoldcase
325967529,QHillesheim
98485648,LaurenMGibbons
265685365,tiffanykbush
199784325,Daniel_J_Hurley
2176886419,TheLadiesMcCann
61814348,mpetrie98
243768038,bcoleman96
2278092252,kgforgovernor0
415910402,NLidstrom5
137444244,CayceKosch
1173110377,adamrayking
801221209,gage_steveg622
211524099,Yooper_13
1249955707,KBPalm_lsj
32726980,CullenHoback
247304737,1StevenReed
65375897,OrthoA
39128294,TheLovelyJaners
16108144,skzdalimit
293793637,PaulPauly248
1648932510,jeffmossberg
584797309,greggrattan1
21426423,mboyle1
110309194,LoMuma
28626403,NickLaFave
82227778,stevenbookman
163107849,MariaGiggy
95938164,Nash1472
2321120618,TaylorJennaL
1897582580,itscouchman
14457043,BulletNecklace1
1646703056,NEcowman
860301085,EvanGaddisShow
326128653,quiltman2009
569803461,WeFlyMey
388342458,JimKosak
321746279,AlexanderSuli
35410491,PaulManni1
182927702,Bob_Harvey84
322150471,kevmurph99
2188143257,IntheD1
2818525693,gsharp49
2819100030,ravl_GOP
21098939,AimeDieuDiDi
1852084478,GregoryLeeAdams
2357079920,ktwomeyMEd
1384244700,imagydEUS
2351727277,UpnorthbuyerMc
1873063135,MarketElite1
488719288,skhonsowitz
1192105274,dps423
1908891644,CharlesLaSata
2186218857,hoo_larry
2326144069,SOHGOP
263010727,SingingDDS
635010595,TerriKerkstra
2771870309,LannyValentine
115766171,IleCamera
76800383,tylerkwasny
2743785044,SaltuLuxu
2770701909,JC1789
412819702,AaronDeaton
306841164,bogamel
81963954,royalgb
2308620438,patti_blok
191781483,This_LittleNiki
316721947,kentcountystar
1684959554,AlvinBenjamin72
285861792,WBKBTV11
94607105,JeremyHendges
1283516276,JohnBoville
1089763038,JackPetros3
495110495,Rosemarie_Ward
2806098020,RandyKeefe
378396479,JeffreyDCarman
2806000628,bovilled
2407180890,Paul379Junge
2804918676,aupoliscijake
117429291,ithappens68
2804571301,alester269
974877690,RestoreOurWater
2804485212,cahopwd
624299837,BBochniak
2749334641,ReadyForRight
2803802839,Cardinals4Rick
15917758,wzzm13
1895128741,foamytomahawk
243942495,upsurfer365
823629266,BuckleyBrianJ
2600628510,HempInc
25391694,KansasCR
486212628,JamesKeranen
27203209,Molnar_Politico
94946480,troups123
2801908735,PakRiteMichigan
2746414153,MWRunBenRun
1888767372,lisa_lisr
2730793086,AliciaDetroit
2389968102,JaniceRidenour
24719771,RaakiGarcia
15087233,fambiz
2600704842,FFHVoice
25550026,mclong1
2707499072,rawanghaith96
2797993843,zaddaz2002
395528437,KylaCools
47473558,imagine923
2453909850,SarahForSenate
2748871215,whiteairpeace
493653671,JenLe_igh
336549928,mjwgoblue
2795927354,Naogostodgringo
2422058654,PolitiBrew
46468027,miforward
267868746,DeloresLJenkins
436831455,JeffKowalke
2762290744,REDisRIGHT
2761538133,nathanrogers_tn
2576381070,remembertravis
491714030,carterlezman
2790846924,Go_Blue_Go_Rick
2790787609,spartans4snyder
1247131608,TheRealTomBolly
160402921,kotaran1
1729289340,JD_hogge
402933796,PattiPacola
2761562775,tijfbutler
1274890729,Kucharsj
2564040560,OnePageMichigan
1871815418,tunaonionmilk
2201535888,CanCGDetroit
2411640668,Snackbert420
2760956771,JuryOfficer
2768862672,pfengineer
31640209,ma500d
114639681,kalamazooglass
2742810430,InTheKnow212
172541060,Caleb_Erbert10
2760706288,niaz_63
2760038487,AvenelStrategy
17917844,kclutzke
46152321,eazydahustla
2669230133,alex_shami
63179347,meganabaspour
30247506,Flint_River
2615616374,FaithFindsHomes
476713951,jammypants5
546046354,MIArmyGuard
504835341,Leadinginfront
1950295243,amygrove5
2784186186,YBSPrint
2776769827,runa21999
2736153714,DPietryla
2750872030,JLAlexander14
2778937530,MiWolf141
2783097044,MurphyWent
2664283838,GOPsVoice
419191022,LOLove76
2725222219,DrJamesAnton
2774970552,Damook12
1942434762,AnneMickel235
1305788797,HeritageVillag2
2778393410,mariotuzzo
2434496516,katepatrick_
2182536654,hughcrawford_d
2780756064,Joshster5706
2252276588,IvonneCozad
461999117,mikekowalski3
2206450351,WellSuited76
2677347881,baearnest99
370233418,UrichTom
2753905365,BridgetKellyBK
2777417744,tml1028
2776674066,IlaganK
2180637690,deanduchess
2387456594,PrestigeCaddy
29918144,RogerRhodesJr
2414823026,CMU_Lansing
2775880034,CxJbcM3Y4rqmqfQ
2773890445,CraigDavisLaw1
592282118,RobertBornemeie
257802548,Thadenge
2770805762,stockjody
2770007335,LeanAndGreenMI
384429005,justin_fisher1
117560950,matttargett
2751202834,brianmills21
347998255,EthanGehrke
2343711294,MSUProLife
234015854,TruscottRossman
102086868,LaurenZelt
2283979034,KBackey
29813718,SkiLvr
2763401941,wesleymcconney
46401669,timcypher
2706927660,AnnWJRT
2760707863,BunkerKendra
2224941072,Owen99M
423098385,TeamSantorum
27535035,JoshuaDHunter
2760536575,LibertyGuy85
17622723,SharonDay
14534001,SharonRB
71287844,mmilanowskijr
16035557,jgisler
24779534,JulieAnnWelch4
1304259919,Andrew_Haan
274820867,jlauderbach
774216174,MARVAC_Bill
32465063,ALISONintheD
2558134794,KeeganNixon
2757669710,ShadySchauer
1183575126,sixvizslas
270487461,MIFASHFest
2383595794,PeterTrzos
391140522,Cody_Kwat
15200119,hezzie_08
15359578,christinawilkie
277561227,SeeTac7
2749766913,jeff_glaza
700938290,PALANOConsultin
15590524,Judyputnam
46271253,Rkollenberg
2741205605,sstransit123
1041134665,NancyMartinACK
2751147481,Recall_Benghazi
2709964446,FixTheDollar
305755557,CurtisBlessing1
2652255308,valfengshui
2750565122,AdamMortgagePro
273510876,dtat720
2244761886,RubyAnn1976
2667336145,SchauerSpree
2722735582,benstanley2014
2491742912,DrBitecofer
372037565,Bp_Hart
2600214816,WLNSAlexandra
83476899,CJK1DOC
466052223,rerunking
2164035632,LansingSoup
2744927654,willrob878
2743918626,rscgop1
2596660052,InghamRTL
37695494,jgothberg
21251668,DavidChalian
2742540542,PHENTZ3
2453875235,corvettechaz
18663584,joey_girardi
2742624726,billivan75
194217627,McDonaldStan
102488708,SteveForbesCEO
253414432,mikeshaver19
2741182044,SarahBirch_
2745754031,LoriCrittenden
314737623,MarkEHuizenga
2641004249,avationordie
292632842,MelanieKurdys
18028893,JesseRodriguez
504905667,jen48371
2735753472,Repub_UAW
2735776856,Peters4Tahoe
432958655,ForrestGaffney
1951842300,CSIcoop
727114831,krisvanengen
627400309,JasonKWalsh
706357166,PleaseThink1776
594399009,realKyleLepore
716044325,p0tcom
104327405,NickPReporter
38358851,TheRogan
2370598069,FederalCorrupti
2583679982,peskyTyler
2742185673,derpilibosian
1645320373,jchaley89
2739506859,dacoach341
383241325,WasAllSheWrote
19108221,DennisClanton
2728470572,southwestsoil
2705118211,hellodanknee
1950118026,UPLugibihlja
2741022423,WalmartWolverin
2680003340,ChooseLibertee
2726362068,mamanbabies
561397383,Bebra2
303270569,MrPurdon
2706813565,IvannaJjusa
152439417,LauraGBiehl
538387739,SFAgentBobbyB
2211557965,hmuller1925
241778326,kplummer1983
2462503416,josephrmcclusky
15892113,leahannedc
89533702,jtemsey
2496141378,micheal_koedam
2718113179,tenderlovingmi
2717729636,61RWdjVYvhOuZJb
427508844,jwsafety
2449667737,ioniagop
2615051733,mleach1113
2655313609,3ebde
2716754100,ModelResort
358499705,steffie_steff
297137917,jeff_sell
2715793392,RepublicanAr
235166083,jason_granger
2373915408,2016CLE
55959396,hainerman
1593969721,WiselyKevin
531854983,DougHochberg
400658419,JohnBebow
805388816,LangstonBowens
1597317973,KimGibbs90
20628321,CausticRemark
20506396,newsGuy760
2484621954,JohnPackLambert
252402787,defeat_the_left
376238650,MeganManchick
2659841869,MIBitcoiners
132427750,ChrisYMcCoy
2481413532,HERM1087
1594503373,ThirteenTribes
978467106,HeatherCalkin
235189504,VotingBoothApp
154320370,lsabgash
2653887570,nmlowery71
15522805,jodagr
19305668,KristianBrown
2733648334,CharlesLondo
2645601467,davidkmil
603241645,ImpaktDigital
384114093,AliciaOrzo
2527545210,gregbozik
2302259628,SidharthNakra
29469971,jennyrebekah70
163110106,IamAlysonMiller
219174049,stephy414
111746250,romeoflash99
21732456,SaintColette
475020642,francescogiani
552848796,Reclaim_Promise
1087272727,DavidLaClairTV
871838732,Spartymatt2Matt
92117733,sullus
158114858,MzJD2013
90024286,kuroi_shizen
1157060215,hamburger_doug
1257168498,BeauMattLaFave
16366471,TeaPartyExpress
884637060,meghanobrienmi
16607357,kengdahl
277059280,sarahnater
709254445,badj1994
2688147726,MIMuniGal
33688018,batchelordavis
335142864,GarrettPoorman
600463098,theVANDYman22
28870163,CindyWilliamsMI
2590432428,FreyJoe14
2653945278,PercsResearch
2420164949,CraddockDoug
93701009,DotyMechanical
259959015,Rachel_Cinnamon
2690686200,JDCommunitySvcs
2692925431,NotBobSchostak
2655104424,Betterwrench
388324405,pimpernilpaul
323010697,chiefkitch
1947483240,VickyOhioNative
28386233,curriershelly
1259694912,BizRapRadio
313357041,KristieHwriting
2181245744,TSwinea
1310443740,Sinclair_D_F
2590976034,CriquiJim19
41524289,judiarg
25279192,ebrieve
222921169,RepNickBoldyga
146909931,JohnLCook
2684012569,ALGuiMichigan
466606983,RealGegan
2419370472,LeosConeyMI
2704318756,22333Parko
2687839532,MiSen2014
41843959,BenMTaylor
2332518240,SprinklerDocMI
2655053864,wendelcene
1268221441,feedyrpassion
314200327,deneleaf
55263750,dmbk01
127370430,kever910
279105896,lswelk
2308835395,mrfrances85
112596362,amhilliker
68718002,DrJobson
1691119412,pattyaflowers
21400091,dbusiness
735833689,sunkat3
478146312,dashmore22
825935732,Avon_By_Jae
300652032,lexiidrew
2675687528,yokoyamma
84128144,DanielReyesxyz
36350229,kdodge1
172813308,randypilon
2191376323,kim_bondy
15750913,Rick_Weaver
23905258,Shelly_l_M
43270794,GayMIGOP
320285128,AmbsRich
1973216216,larrysjoseph
2570918230,CoreyWoodby
2485557691,FentonEdFdn
26654986,VoteClemons
51465310,eliciamichelle
18869020,DonnaJMoesta
1380777655,bpgodfrey79
1177885369,TMNews1
2681891916,UrbanGunClub
344990680,JFWeidner
2679974850,BlackGOPProject
1849766744,LeighDamon
65381193,CountDownDave
614798294,Vince_Brown_MI
111133465,loudivizio
2723187263,JamesSmauel
2423790296,RuleofLawDfense
2677728469,paulsullivangop
2677649022,Oscar5Bravo
74515918,OhioYRs
322268778,PatMcBride10
933673826,WendyPersinger
2599735635,brent_boncher
50786932,TheAlpenaNews
230879035,InvenergyLLC
2432109985,TimesRealtyNews
2688267581,mama_wilder
298719102,DebiAcker
2619448736,GouNico17
2674714746,JudyforMichigan
319231076,JayDee_2011
2304152430,wheelerwkyle
1276357830,MiConSteve
384914539,GreatLakesNow
155466579,nick_ponton
2670830089,sataniclackey
2670488468,richfair2
2670314772,hodgk1dj
944486978,joxua76
154569660,FreiherrBraun
2400518029,DRAINfilm
2593267381,PoliticalOG1
2410020960,SCSMichigan
2665074079,janetcmims
2494370881,aaronjordannews
1569534612,jtravis47
2714677089,Tolovegood1222
2660799810,Reagansmessage
68850173,EmbryWebb
2177031600,DangerKittyTom
737650854,dubz0101
117860103,smi677
18374977,glockster23
2659559682,kenfry28
1444951230,Nick_Prentice15
265577131,barrowca4444
2657116982,FredDMIGOP
2289031308,ewhitmer8
1580690360,89muwarrior
17418863,jabraham1
1690973130,shusheng1990
2648391722,MelissaRFish
1003022695,h_levien7
2654637559,WNEM_ProducerCW
377151086,lacieperkins
2715481587,MichaelMosborne
2610165385,VSACC1
35280914,dmoyanaise
2652501691,taylor77279655
2652009708,Ms_GOP
2648299332,carascott777
2651516606,LaurieSinging
19675644,mattroush
2272228663,john9469
2599655690,MyChoice2016
2615733608,SuperiorPasties
1202866422,Daw00zle
2646654168,realdraftmitt
2649525546,frankpfaff4rep
621309237,mlazarecki
26554538,HighCapacityMI
2528202990,claytonkendric2
2596858704,RWCAdvocacy
169960555,drrobborer
2527434421,tecumsehmom
2711080773,DanielMoleski
1345082029,MSMSGovtAffairs
239635259,_rjrichmond
810202969,USAsClub
2412385225,DrBrennan1
2706899037,MiketheSherman
2594529571,johndolan98
2640554550,rightrepublica1
182902654,MeghanBunchman
1132476368,CPAeddie
52167404,trig34
1593921170,FaithTannerTV
291496150,gibbynd
22007443,pattitoo
2457139608,CharlestonArts
933012541,friendsabroad13
2620248500,takethatrepubs
582464299,McLeodReports
2699396680,bsjonesy75
1715009864,VoteJoAnne
156975310,RobEngstrom
70476832,USChamberAction
2437599494,DC3S1
2360108521,karilane232
2615578621,bvh2349
2615501966,DogDays77
234214636,dovidabraham
236282652,ana_siller
2577432518,sandracraak
2613903242,DraftRomney_FL
2612877146,kayklford
365691420,ja_fast
494920236,DavidLJLaycock
2571639337,PoliticsRight1
2612295667,Y2KGOP
859229761,ULRepublicans
50494380,timscottjohnson
1594601527,save1cprdetroit
19739126,GOPLeader
2449950289,EducatiusHF
300009978,DarrinLucas
1928360803,BentleyCampaign
2685291597,VoteRed2014
2562468002,ThePatrioticJew
41198239,JohnMoolenaar
396909408,TasteOf_Beauty
2609244104,73GOPprimary
2681944186,APalladin
49200841,rincongerardo
327399757,valle_paolo
1069662410,SmithSJacob
2606565337,SteveBoron
2606582070,wmcc270
350871364,pajama36
2604490866,JohnHRyder
1361411114,iamm0nte
2502568220,lisabar22856388
2601991921,FakeMattMaddock
2456535637,mrsthomas0504
37156154,AllisonNCarter
485228261,Gladysherod
194982228,American2Day
321501745,KylieKhan
2364465176,PetroskySwagger
1589128262,AbsoluteCrazy10
2598736939,wladisch
2310681613,ThayerMk
236454002,JasonBarczy
2598135804,WillCEisner
2596794192,TTiGlobalRebecc
230146197,acedrd
32435878,calebmarker
184246806,trisaraaahtops
1549517306,giarratano36
292041595,LansingSisCity
2648840897,SMTCL_USA
2595654979,Sheridan_MICH
554594772,1blesedlife
73736747,EvanWelch_
2591347381,MIGuaranty
555203273,finnerty90
2635805283,TDP2k14
86876384,_crispypata
2588279678,michelle201469
2401890636,StrongSafeMI
66049680,NathanKissling
2615501649,WallyAnchorJr
392769509,TonyLis1
2515861856,YoungMI4Rick
2585843226,HarvathJessica
2475454368,ChasingBookerNJ
377535784,JasonDavis41
246850269,AlphaOEP
2161690393,mitchell71971
457260600,yawakeup1
68985684,timasch
346332143,magnolia31811
350409880,ChrisCard1
2582253786,PatrickJGroulx
2581391101,Football258366
453363025,mumsy603
265178782,kyleandy10
216213116,princessdammit
770484858,babethegabe26
39509489,KeithTheBigO
2579585534,CJV114
2579385697,SpencerKokot
48443444,kaleidico
2624392551,ZrinyiKris
140647591,petecu11
207777972,ShaneIkola
2625403743,MaryShinkle
2577216283,CrankyGene
2577876534,AOltynski
2489369948,debdebelliott
61783159,rickvanhouse
2624341144,cas7188
1555792410,lucyeperk
34954629,philpennington4
65949711,mdquaine
17042687,jhighfield
2431792423,morganhouse06
2545310703,MelodyCardDrive
519577686,jd_allman
40516087,Stevenmbell
1523179849,LVD678
109651050,HSCompanies
62031929,heymiller
2572598498,48Fuat
452487861,DJinSC2012
1051369891,steve_avery617
2563930891,NikkiWhiteHomes
246090575,NChadwickNews
362527551,D_A_Walker
2431549738,HenriettaGary
15111772,MichiganVotes
2463744158,LANJunteenth
28398190,LKoorndyk
2258422554,kim_frentheway
39588015,NSQD
258865560,jamesmurphy5
41201252,wojo48051
2553203750,kennethafounta1
17527466,michaelemlong
2560160072,Goats4Detroit
2567055620,ClydeThomas73
2566895965,JakeBenne157
2473192591,BarnesNRobin
428149812,KuehnChristine
2363200387,SPHarrison2020
2605189180,ColorFestMI
2494728625,VanguardPubAfrs
341944361,Aquaento
2487838429,MJCandyBuffet
788373750,WoodsOfUmlauts
1603966074,logangabbert
475512466,lakeshorewaters
2564121505,tlhandywildcats
1483111152,makirincic
2563905872,TeamEquipment
2561587022,MakeMichNext
56291627,Jlynnofmi
2544133039,TroyHVillager
2301453856,Norterer
2395327027,TeamWalberg
2601067949,nikicwhite1
119081196,secret47
2557442870,BobbyMAGA
1498947800,julie48170
172327119,giocostantiello
211769318,ElectShanelle
85625339,foreclosureland
110918004,mundyspeaks
1370487162,mrkindly725
2556997604,hayleysnews
2485652420,jon4senate
1564664905,jesicamjohnson
1598969215,MeadowbrookCare
271084628,mike_upina
1653637543,MSUGovRelations
2556026010,SGGreenberg55
1681498122,redmeetsblueorg
2407742866,Nathanmier
47883034,thejamilynhall
2499533995,FOX13Mariah
1069702346,EricBrown1911
101395252,jstines3
1942207044,MurielOswalt
803265139,heathg0311
2550794551,Sandy_Colvin
2548795231,NatalieColins_
2587338707,murdermitten9
2541763638,ShapiroDM
426871162,joefaul7
48886673,JohnF1tz
398313945,catdadfrank
400386292,smstarr129
1072320019,donstwitties
829841064,ericpardini
584744138,CSholander
2548841814,waitformeatzion
108907027,outdoorsman2009
2538278028,Olis390
2237953902,RealLifeOfJulia
522835660,KFaett
2540426252,LadyElephants
2546575867,CPJMI99
423158099,BobbyWhiteside
2530686302,StacheofShields
2544208165,MIOilandGas
2545063184,SBMLELS
2453881842,guidancehr
240769154,CharlotteBodak
50762894,CSingerling
2359955480,randy_travel
61292135,IoniaSentStand
2541900308,eyesonthebench
2541746731,JnrWizkid2
1398673256,EasyFreezy1
2540306593,dgmroz
143257083,TruMediaHome
304769854,Lana_B05
2574204449,TeaboBaggens
2537984359,Williams4SBE
2562912892,dkroll1776
2465346475,yousifbishabo
2364034496,JHensleyG1NBC
293556414,MAstemborski
81032708,florescampos
2338778310,mrfalcon4
26379153,TSKobylarz
2526623930,lorrainerose719
2444422838,HOCKEYPLAYER501
2533078243,senatorhorse
401147920,AlwaysOnAlert
65375419,bobsadler67
2409026100,khalidnamar
2564049633,DriscollJoey
40833471,richandkarla
2515830258,KMGTherapeutic
377663986,EvaGuidarini
291734122,aleedecke
1525884110,TheAutomania
2524446984,MITTENmixGRANOL
22547446,BrianTrauring
474294561,kweeds1
2475643980,JustPromoteMkt
2475225132,Epic_Horror
2517007826,PMOUnitedStates
731904674,JerilynStrein
2522845248,3quest1ons
2471662627,cairns00
32408325,webermis
2520806943,IZdama
2518592412,CoolMichigan
2560578886,liethenc
2358576619,AmAmorousmusic
2517857240,MI_Potholes
21137660,dschlemmer
1401127998,EnergyBillSave
2556128883,batarresque
2513288731,abickle123
2513259336,EAMOnline
68884937,DeniseCombs
714539114,Queen_Quirky
331129738,yellowdogUP
2202483076,mccully_mike
2512226772,oakdale43
299436856,SteitzForSenate
2509084645,OfficalMac
17525171,Variety
2374458067,BBofBirminghamM
617853906,bmurphypointman
2510959478,MI_HRCC
2510745823,TeamBenishek
259834782,oficialalailton
2510715163,GIRLSS70028268
63796828,verified
49255420,NoBoah
137429330,DanteVillarreal
2510061786,OfficialTCOT
33133679,lyo537
2507766698,PhilipStein23
23196469,clydesgrandpa
23137685,PAW77
2504616223,AbsoluteQualit2
364558854,HendersonHill
2503400203,nate_knapper
2409696319,MortonMuseumBH
779181974,DebbieRock6
2195481200,EveningNewsPod
175822878,ellthefirst
1359990872,NoorHajira
2496777440,WORLDTOURISMTV1
2294305558,AnimalPlanetFan
2382919014,teribanas1
1526256380,CoachHamstra
2495410724,ptcommitteeman
33295596,dw29
2300003530,sabahhawatmeh
123345473,CapriDriveIn
2494355312,ngcart
2493106328,AudreyArmitage
22167180,WKZONews
2546205634,CubaB4Canada
112819859,NewsHeraldMI
2547308529,CubaBe4Canada
89999732,TerraKirk
15972765,gailtalk
2491621442,SShalonda339
514862343,MizPurseonality
2492081510,ConversationsMG
188153881,JoeKhalilTV
2491574383,Bill_Precinct
2257096682,JonnyLatest2
1317478573,brucehadley169
1353317990,GaissAl
2543742076,girlinthemitten
2543367195,oaaforlife
1250710896,rogeresullivan
2491526324,hyslopthom
23845149,babysully
57954730,newtype0083
2488202575,SoutSoud
120235922,BJMignacca
95817097,gcnewsman
2485713498,ElectMikeBishop
512308858,NicGasper
116057351,Kirstenlclarkxo
2256683329,JeffSakwaGOP
1531485523,bioethxqueen
2482478864,tpclement77
2469773443,LindaLeeTarver
78690654,SkiSnowSnake
485294262,RickBurmeister
1287203448,matt_shemen
45351228,CCTManager
562440406,AmanduhWright
324585833,Big_CheMo
2476912441,jorgeispoultry
2282560212,Cantina_Diablos
74498139,guruofthematrix
550578060,mathyoustewart
313700998,Remig76
127341393,AntonioCutler
2433793583,edjohnson4219
1523509752,campbelljc2013
24043504,allenshuh
2451757680,sbformi
154900913,martin19tsu
19876846,DebiC37936
2477450347,DonBirgel
28731208,C4LDude
2291439307,WDETSandra
118704861,krharris34
40404082,IrvCon
515412582,spartymommy
207497670,Ms_Sara_R
2334774404,apromisedfuture
481544177,b_erhart
247347921,TCGreenMedia
54570350,dcbwaggett
335353234,natemillerdc
17739815,MsTreeVor
2360123726,VoteForMeVFM
750215064,PoliticallyUnEZ
887346324,tinacohen41
2463567925,RickAlbinWoodTV
22482951,EMTgoneNUTZ
2469494485,Dan_Lauffer
1247522576,alisonbasley
11173452,mwrogers
575833593,UnityOfFaithCC
17455678,charmed_pru
2469769290,ABVITahquamenon
198925112,Michael_Tuson
402928195,m_szron
2469422263,oldff1
2448343531,BellwetherStrat
2469221238,MidMITARS
24686590,SuzanneG1970
202310314,Blueskins11
2437720663,itsthebowtie
2465413274,HondorpJoel
2465333737,Dave40Mi
61038984,joegurk
2465246935,DeanMDreon
2463729745,lynnnelson2010
2464778689,ckrupka1
150469447,lowerhomerates
143546388,rodnickchiro
2212132248,NapalmNessie
23039552,Goldiemz
544093665,YC4ER
160291430,lindseygudritz
361859989,BooyahBoyz
2387964511,NateDaniels4
2461681110,YACpush
2462048934,TYDFABRICS
781248596,millerbrittany_
269864866,Twebber19
2450102629,klavesmarinaMI
529433057,sgessert
341790892,carrietony35
432190555,LaCroixSara
1115911694,bcenvironmental
1880592931,VOICESPACWI
1314502543,djbellaire
2167165801,TsunamiDaisy
2424104173,BaltimoreTony
2458802473,Pratt4Treasurer
19301224,pjb_williams
437288962,Happyy_gilmer
9903382,sarahannwebster
256150699,jenapradio
2458395541,Ramihaddad616
2457807445,Jobskinlimited
1412735744,VStubbs14
2457403417,RavenIntel
42112170,JohnnyTido
1651601581,EBaker4Michigan
397680626,Short_Ortal
2457117570,gabehudson72
731352212,PatsyMcManus
2456980412,uprisal
912639008,EatonInsurance
2149601346,jantinori79
240736691,KensNation
2455705087,Liz4MI
2455423928,VHilden
2450484721,candidatelab
2452072230,salonbellamore
320374992,sarahmacneillt
2451746202,SatelliteMan3
2451452484,CutlerForHouse
34560212,ExpatVNO
464679296,MarieTSanderson
472372556,sdrew66
